id,name,party,partyLabel,votes,election,electionLabel,ranking
,Hubert Irvin Brown,Q7886826,Pro-Assembly Unionist,3157,Q119524,General election February 1974,4
Q5488358,Frank McManus,Q1650977,Unity (Northern Ireland),32837,Q918442,General election 1970,1
Q336343,James Hamilton,Q841045,Ulster Unionist Party,31390,Q918442,General election 1970,2
Q336343,James Hamilton,Q841045,Ulster Unionist Party,29352,Q918430,General election 1966,1
,James J. Donnelly,Q1650977,Unity (Northern Ireland),14645,Q918430,General election 1966,2
Q3446429,Ruairí Ó Brádaigh,Q16847164,Independent Republican (Ireland),10370,Q918430,General election 1966,3
Q336343,James Hamilton,Q841045,Ulster Unionist Party,30010,Q220208,General election 1964,1
,Aloysius Mulloy,Q16847164,Independent Republican (Ireland),16138,Q220208,General election 1964,2
,Giles FitzHerbert,Q7879983,Ulster Liberal Party,6006,Q220208,General election 1964,3
,Baptist W. Gamble,Q7058511,Northern Ireland Labour Party,2339,Q220208,General election 1964,4
Q6238448,Robert Grosvenor,Q841045,Ulster Unionist Party,32080,Q918420,General election 1959,1
,James Martin,Q76382,Sinn Féin,7348,Q918420,General election 1959,2
Q7183359,Philip Clarke,Q76382,Sinn Féin,30529,Q918412,General election 1955,1
Q6238448,Robert Grosvenor,Q841045,Ulster Unionist Party,30268,Q918412,General election 1955,2
Q5017420,Cahir Healy,Q6979788,Nationalist Party (Northern Ireland),32717,Q3722280,General election 1951,1
,Frederick Patterson,Q841045,Ulster Unionist Party,30268,Q3722280,General election 1951,2
Q5017420,Cahir Healy,Q6979788,Nationalist Party (Northern Ireland),32188,Q748667,General election 1950,1
Q5727535,Henry Richardson,Q841045,Ulster Unionist Party,29877,Q748667,General election 1950,2
